model,trial,coverage,width
rf,396,0.88682,1.7143263086464768
gbm,396,0.88516,1.6933888670708352
mlp,396,0.891655,1.79472018745653
constant,397,0.90456,2.9848818262828303
ridge,397,0.887295,2.1183216578106707
rf,397,0.881495,1.6898561567982948
gbm,397,0.88692,1.7017282285234774
mlp,397,0.903225,1.8580360008079684
constant,398,0.888245,2.8723170113954426
ridge,398,0.894125,2.15771587251975
rf,398,0.92259,1.9106980453735944
gbm,398,0.90978,1.8192229911346594
mlp,398,0.89923,1.8356965885768393
constant,399,0.9156,3.069681651617233
ridge,399,0.907515,2.2392591698245745
rf,399,0.90906,1.8307387229855099
gbm,399,0.903075,1.7818875993510417
mlp,399,0.918045,1.9462479823143302
constant,400,0.90419,2.98217724852828
ridge,400,0.904265,2.2180245662976237
rf,400,0.913625,1.8574037272522685
gbm,400,0.902165,1.777610812132121
mlp,400,0.88637,1.768620048553459
constant,401,0.91543,3.06817711486197
ridge,401,0.89731,2.175867023700946
rf,401,0.905795,1.8122498405580474
gbm,401,0.88868,1.7094552243291101
mlp,401,0.902375,1.8532016406148537
constant,402,0.900685,2.957465584438424
ridge,402,0.88351,2.098066107240904
rf,402,0.894675,1.7529034035603206
gbm,402,0.89603,1.7468358360297094
mlp,402,0.894095,1.8067652519488147
constant,403,0.89884,2.9432555959217854
ridge,403,0.90206,2.205080908778513
rf,403,0.88799,1.7196437025165388
gbm,403,0.895685,1.745074971224998
mlp,403,0.900455,1.8422119601438518
constant,404,0.90952,3.023264749264011
ridge,404,0.91052,2.259144100083298
rf,404,0.911405,1.8445985596261951
gbm,404,0.911055,1.826085188753713
mlp,404,0.89677,1.8217530354832676
constant,405,0.91564,3.0700454480359785
ridge,405,0.92802,2.3840001200309624
rf,405,0.912715,1.8520856771977237
gbm,405,0.92812,1.9325399337589872
mlp,405,0.911665,1.9071009069002902
constant,406,0.884365,2.848596577139122
ridge,406,0.90328,2.2120392998909715
rf,406,0.91009,1.8367481507489989
gbm,406,0.903715,1.7852163832347632
mlp,406,0.89906,1.834914029198075
constant,407,0.900305,2.954874830696566
ridge,407,0.908175,2.24366679184797
rf,407,0.909775,1.835222731333953
gbm,407,0.91996,1.8796576478034055
mlp,407,0.92525,1.9947389574711494
constant,408,0.90571,2.9928285312638456
ridge,408,0.906725,2.233911581424545
rf,408,0.911625,1.8456801631075144
gbm,408,0.91561,1.853358395009216
mlp,408,0.897185,1.8240921717726404
constant,409,0.903925,2.980445820235281
ridge,409,0.91892,2.3170253074802494
rf,409,0.928685,1.9502356717634801
gbm,409,0.917815,1.8669281500270603
mlp,409,0.93296,2.052047366792822
constant,410,0.89783,2.936367373355112
ridge,410,0.89641,2.1707027354769735
rf,410,0.897015,1.7642706743891803
gbm,410,0.89514,1.7418886421793065
mlp,410,0.88961,1.7837901788224906
constant,411,0.88456,2.8498196471623416
ridge,411,0.8724,2.040731249204564
rf,411,0.89827,1.7704653848037275
gbm,411,0.88433,1.6888479700202252
mlp,411,0.917725,1.9443663634444588
constant,412,0.919,3.0996314109253023
ridge,412,0.89974,2.1908743053838244
rf,412,0.9064,1.8162474574212113
gbm,412,0.910535,1.8233570021039984
mlp,412,0.912705,1.913802385731177
constant,413,0.89023,2.886049178517416
ridge,413,0.910555,2.2593129299313404
rf,413,0.898935,1.7740733710005478
gbm,413,0.903685,1.7851141098581151
mlp,413,0.906755,1.8778463487428896
constant,414,0.886525,2.861570429221902
ridge,414,0.899365,2.1886521023901193
rf,414,0.909605,1.8341163903935729
gbm,414,0.90945,1.817472349575997
mlp,414,0.919445,1.9554638682566015
constant,415,0.897735,2.935739512760186
ridge,415,0.900075,2.192840066611869
rf,415,0.91083,1.8410871513250364
gbm,415,0.89763,1.7551430029195147
mlp,415,0.905465,1.8702308488287505
constant,416,0.918725,3.0974035402101423
ridge,416,0.916415,2.299646765003045
rf,416,0.905095,1.8082184103709464
gbm,416,0.91233,1.8330125527595786
mlp,416,0.913045,1.9161022922571758
constant,417,0.900505,2.9563502997799835
ridge,417,0.905625,2.2266944710164682
rf,417,0.89396,1.749106638198364
gbm,417,0.88953,1.713506063920698
mlp,417,0.9214,1.9689722430993188
constant,418,0.869915,2.761370635577803
ridge,418,0.89344,2.153162473188786
rf,418,0.91255,1.851284644023675
gbm,418,0.902875,1.7810824965130512
mlp,418,0.916805,1.9380518470797123
constant,419,0.871535,2.770930693042769
ridge,419,0.86402,1.998306380489613
rf,419,0.906415,1.8163128727664257
gbm,419,0.907405,1.8068976790030757
mlp,419,0.904435,1.864749932618538
constant,420,0.89785,2.9365668409999035
ridge,420,0.915145,2.290775724174147
rf,420,0.8904,1.7316609606212536
gbm,420,0.90433,1.7883858975411382
mlp,420,0.92539,1.9957071221167888
constant,421,0.915275,3.0671738591952327
ridge,421,0.911905,2.268481704019726
rf,421,0.90689,1.8185448536798667
gbm,421,0.89934,1.7627589263128256
mlp,421,0.90869,1.889426915252821
constant,422,0.8809,2.826231450374877
ridge,422,0.89763,2.1777797880358385
rf,422,0.89422,1.750463486834152
gbm,422,0.88735,1.7035176525476774
mlp,422,0.89722,1.8243096081404702
constant,423,0.90208,2.9672886698064453
ridge,423,0.893245,2.1519231536055345
rf,423,0.90926,1.8318859255123179
gbm,423,0.89532,1.7428057911173034
mlp,423,0.889575,1.783649813692919
constant,424,0.88158,2.8317172660660814
ridge,424,0.902995,2.210539468677569
rf,424,0.881445,1.6895510193638128
gbm,424,0.87856,1.6621157396351722
mlp,424,0.90177,1.849564806255434
constant,425,0.91222,3.0436362538847153
ridge,425,0.90573,2.2273699843704904
rf,425,0.90822,1.8264007436950362
gbm,425,0.917165,1.862735954710985
mlp,425,0.918885,1.9519077814910566
constant,426,0.91403,3.0578138454668693
ridge,426,0.90672,2.2338555185279327
rf,426,0.904145,1.8029084162098732
gbm,426,0.897485,1.7541818962774223
mlp,426,0.910185,1.8979362889736082
constant,427,0.87571,2.7952937513861973
ridge,427,0.88632,2.1131725966856063
rf,427,0.894305,1.7508892078345277
gbm,427,0.90736,1.8065870850069652
mlp,427,0.90104,1.8451882542213114
constant,428,0.9168,3.081131263587734
ridge,428,0.925885,2.366733603321369
rf,428,0.910535,1.8391493579795362
gbm,428,0.920745,1.8845562958775752
mlp,428,0.9095,1.8941369817904536
constant,429,0.891415,2.8934392290577113
ridge,429,0.91188,2.268136432657086
rf,429,0.91641,1.87380176186207
gbm,429,0.904025,1.7869934515025943
mlp,429,0.91429,1.9228494990522726
constant,430,0.88853,2.874162121365484
ridge,430,0.890495,2.136172033445224
rf,430,0.89444,1.7515172276745976
gbm,430,0.901505,1.7740570375089595
mlp,430,0.910315,1.8987511615149606
constant,431,0.88068,2.8249602944772034
ridge,431,0.886485,2.1141528331745283
rf,431,0.89633,1.7611596010508972
gbm,431,0.8943,1.738452033574102
mlp,431,0.905885,1.8726517222555168
constant,432,0.913365,3.052170155144731
ridge,432,0.92491,2.3603618776658606
rf,432,0.91389,1.8588578236556348
gbm,432,0.918715,1.8722983906242416
mlp,432,0.916405,1.9355256691455087
constant,433,0.90264,2.971517803411966
ridge,433,0.88303,2.0957954528896883
rf,433,0.898195,1.7699535567219211
gbm,433,0.912645,1.8347591401490746
mlp,433,0.890795,1.7900480052329066
constant,434,0.90354,2.978024611192536
ridge,434,0.89202,2.1449672152140526
rf,434,0.922585,1.910547316626498
gbm,434,0.918355,1.8700869224552354
mlp,434,0.896975,1.822821695307387
constant,435,0.89803,2.93770115156366
ridge,435,0.912805,2.2745366622732783
rf,435,0.904595,1.8057115522434035
gbm,435,0.908525,1.8124495533187832
mlp,435,0.91578,1.9316758438853074
constant,436,0.913025,3.0496641487681995
ridge,436,0.9308,2.405477929396654
rf,436,0.909675,1.8345886282876733
gbm,436,0.911435,1.8282401728017923
mlp,436,0.91674,1.9377810918261493
constant,437,0.878425,2.811354894695258
ridge,437,0.89086,2.1385883560865646
rf,437,0.89294,1.7442628172167698
gbm,437,0.89825,1.7581539230536558
mlp,437,0.887635,1.7742059665911167
constant,438,0.91353,3.054079867812912
ridge,438,0.90461,2.2203547747676717
rf,438,0.886,1.7104757510657689
gbm,438,0.86909,1.621594159706175
mlp,438,0.890355,1.7877287410683944
constant,439,0.90559,2.9915826847757607
ridge,439,0.899635,2.1899898633358568
rf,439,0.91043,1.8384827916217286
gbm,439,0.92441,1.9082681737602498
mlp,439,0.92562,1.9974420700026951
constant,440,0.89007,2.884710354579923
ridge,440,0.89165,2.142767422480955
rf,440,0.896025,1.7595848922988977
gbm,440,0.888245,1.707378740302902
mlp,440,0.897235,1.8244122661046474
constant,441,0.86263,2.72035651447078
ridge,441,0.88615,2.1123209331107473
rf,441,0.886275,1.711775660985014
gbm,441,0.890015,1.715962121805628
mlp,441,0.90613,1.8740488086877045
constant,442,0.89263,2.9013585756861993
ridge,442,0.9085,2.245658627548249
rf,442,0.907035,1.8194118591967987
gbm,442,0.9013,1.77297975838206
mlp,442,0.902055,1.8513051951132278
constant,443,0.902035,2.966804846629949
ridge,443,0.88574,2.11005643866004
rf,443,0.90145,1.7876902962180585
gbm,443,0.90712,1.8051199872223034
mlp,443,0.89519,1.8131814113807323
constant,444,0.897495,2.9339044475375555
ridge,444,0.899795,2.1911818062222057
rf,444,0.89467,1.7528910732601277
gbm,444,0.893775,1.735059654661919
mlp,444,0.907315,1.8810440892823117
constant,445,0.888525,2.8741328616988246
ridge,445,0.896555,2.1715364217099187
rf,445,0.895295,1.755987827197497
gbm,445,0.895775,1.745424941966312
mlp,445,0.904055,1.862293551953667
constant,446,0.9014,2.962149539864651
ridge,446,0.898575,2.1831911649109603
rf,446,0.907115,1.8199014646928093
gbm,446,0.893675,1.7344980257541773
mlp,446,0.883895,1.7558867418014956
constant,447,0.88599,2.858883957015121
ridge,447,0.897375,2.1761823190774354
rf,447,0.894565,1.752331445111854
gbm,447,0.88218,1.6780466408550152
mlp,447,0.89192,1.796149285387676
constant,448,0.89537,2.919768186212222
ridge,448,0.91252,2.272578403022164
rf,448,0.90018,1.7809694607004467
gbm,448,0.9112,1.8268564288177447
mlp,448,0.886625,1.769856486700787
constant,449,0.88719,2.865967051578436
ridge,449,0.90628,2.231044210381351
rf,449,0.91262,1.851559029696654
gbm,449,0.897185,1.7526589735260583
mlp,449,0.923725,1.984612734385894
constant,450,0.915095,3.0656363326303095
ridge,450,0.89276,2.1492734854558035
rf,450,0.88914,1.725547558191723
gbm,450,0.905165,1.7935371036875414
mlp,450,0.882765,1.750081880907862
constant,451,0.90635,2.9982305036518504
ridge,451,0.906155,2.2304734605626555
rf,451,0.92188,1.9063105348477254
gbm,451,0.90459,1.7899204028234144
mlp,451,0.91514,1.9281472943023372
constant,452,0.895275,2.919098551834022
ridge,452,0.90577,2.2276580145592533
rf,452,0.901655,1.7887047707080654
gbm,452,0.89576,1.7453607783782732
mlp,452,0.889,1.781048337701743
constant,453,0.912595,3.04645317886955
ridge,453,0.934315,2.432141512122179
rf,453,0.922395,1.9093461678054338
gbm,453,0.93562,1.9854207911767578
mlp,453,0.926005,2.0004030249077767
constant,454,0.92567,3.1532551290243225
ridge,454,0.89143,2.1412994494462456
rf,454,0.89997,1.7801231898774499
gbm,454,0.902775,1.7805805436127868
mlp,454,0.899855,1.8389290672672272
constant,455,0.90464,2.9853537177097866
ridge,455,0.906935,2.235467526620724
rf,455,0.91334,1.8558432352643681
gbm,455,0.90086,1.770433999445226
mlp,455,0.91131,1.9049414741760606
constant,456,0.90986,3.025732828532031
ridge,456,0.910995,2.2626937052023455
rf,456,0.924395,1.9217351669365526
gbm,456,0.90876,1.8138119397978039
mlp,456,0.90017,1.840592206713351
constant,457,0.896695,2.9283968529250997
ridge,457,0.894885,2.161844008159197
rf,457,0.884615,1.7041116931542721
gbm,457,0.89067,1.7193213214868726
mlp,457,0.886915,1.7707998798452667
constant,458,0.892165,2.8977805902489218
ridge,458,0.879075,2.0740040578205035
rf,458,0.9058,1.812363123924063
gbm,458,0.90966,1.8186074885298613
mlp,458,0.91375,1.9201061313553078
constant,459,0.921805,3.121195690802965
ridge,459,0.922745,2.3441518236478873
rf,459,0.89604,1.759624417692833
gbm,459,0.89434,1.73858672076849
mlp,459,0.89891,1.8341988633387312
constant,460,0.888865,2.876771962724245
ridge,460,0.90207,2.2051165642149506
rf,460,0.879035,1.6785970085355812
gbm,460,0.883145,1.6827052874435073
mlp,460,0.889585,1.783698143608231
constant,461,0.898355,2.940028680434832
ridge,461,0.90138,2.201621878772005
rf,461,0.902125,1.7917091917311487
gbm,461,0.90963,1.8183557565650648
mlp,461,0.918745,1.9511845192045247
constant,462,0.9016,2.9635197527033093
ridge,462,0.90385,2.215438316539875
rf,462,0.92409,1.9198091183788972
gbm,462,0.916175,1.856678001286165
mlp,462,0.89134,1.7928233395595048
constant,463,0.923415,3.1349934458404274
ridge,463,0.906695,2.233593720286915
rf,463,0.89782,1.7685164647721716
gbm,463,0.89394,1.7361084876033819
mlp,463,0.8996,1.8375531906879736
constant,464,0.88829,2.872673530981091
ridge,464,0.89712,2.1747364574059467
rf,464,0.878005,1.674137759591394
gbm,464,0.864685,1.6024982195375723
mlp,464,0.883005,1.7512316092848141
constant,465,0.892445,2.89956584537396
ridge,465,0.891525,2.1420428955426587
rf,465,0.90842,1.8271936844903587
gbm,465,0.89624,1.7478826934281286
mlp,465,0.920555,1.9631893923146806
constant,466,0.89924,2.9460714420403784
ridge,466,0.89793,2.17956325718874
rf,466,0.89988,1.7795648624980795
gbm,466,0.906975,1.8042844156229685
mlp,466,0.899845,1.838905204162438
constant,467,0.90692,3.0023119457825045
ridge,467,0.907135,2.2369236269274544
rf,467,0.90185,1.7899812900689263
gbm,467,0.91417,1.844196441276498
mlp,467,0.92196,1.9726332945550125
constant,468,0.897055,2.930778464927396
ridge,468,0.903495,2.2133885346106403
rf,468,0.91236,1.8500815593577906
gbm,468,0.91869,1.872143675898435
mlp,468,0.89774,1.8268498893962255
constant,469,0.89552,2.920915710936006
ridge,469,0.898045,2.180348543066523
rf,469,0.891885,1.7395733527439323
gbm,469,0.90563,1.7958243678939567
mlp,469,0.89172,1.7951106833615702
constant,470,0.905475,2.9906944354736167
ridge,470,0.902455,2.2071908123648507
rf,470,0.894705,1.7530034733448034
gbm,470,0.89429,1.7382130194429581
mlp,470,0.89412,1.8069217441702445
constant,471,0.906185,2.996849435292218
ridge,471,0.909795,2.2542338392344825
rf,471,0.904815,1.8068449140762932
gbm,471,0.904645,1.7904677581966457
mlp,471,0.89703,1.823149138815033
constant,472,0.90829,3.0127768737557643
ridge,472,0.891325,2.1408736850041103
rf,472,0.906335,1.8157307729315515
gbm,472,0.900405,1.7683358431976406
mlp,472,0.894945,1.8116281680967021
constant,473,0.89557,2.9212791304111594
ridge,473,0.889415,2.130204474328122
rf,473,0.891295,1.7363815560456959
gbm,473,0.87063,1.6287356229233512
mlp,473,0.87888,1.7313788723097308
constant,474,0.88422,2.8477400943944424
ridge,474,0.87683,2.0623385780199763
rf,474,0.89114,1.7353697634290208
gbm,474,0.87731,1.6563972777516685
mlp,474,0.894335,1.8081334095564763
constant,475,0.90433,2.9829433169899264
ridge,475,0.922505,2.342133555863609
rf,475,0.90353,1.79981655997067
gbm,475,0.90001,1.766520554672113
mlp,475,0.90981,1.895845189578801
constant,476,0.89603,2.9240905767875827
ridge,476,0.91252,2.2726516615388683
rf,476,0.9106,1.8395344295874607
gbm,476,0.89736,1.7536150799693417
mlp,476,0.91009,1.8973315176434689
constant,477,0.90664,3.000305859664994
ridge,477,0.902095,2.205211021711899
rf,477,0.911195,1.8436707523789013
gbm,477,0.906325,1.8006103623174643
mlp,477,0.91056,1.9004518844332898
constant,478,0.90971,3.024423275387292
ridge,478,0.916435,2.2998047604975467
rf,478,0.92222,1.9084850259207276
gbm,478,0.92628,1.9200165418502835
mlp,478,0.93481,2.0666877284546117
constant,479,0.889655,2.882116272289519
ridge,479,0.89365,2.1546719113463206
rf,479,0.88281,1.695829199660551
gbm,479,0.890035,1.7161433919111642
mlp,479,0.88306,1.7514963627304945
constant,480,0.88841,2.8733325548082194
ridge,480,0.878325,2.070267789747191
rf,480,0.9104,1.838300335038869
gbm,480,0.903575,1.7847274986342834
mlp,480,0.914965,1.9272557350330966
constant,481,0.917035,3.0828440943582
ridge,481,0.892405,2.1471695532791912
rf,481,0.90846,1.8274181107095102
gbm,481,0.9031,1.7820918536515302
mlp,481,0.918655,1.950666054191157
constant,482,0.87847,2.811573614668255
ridge,482,0.905165,2.2235711562906992
rf,482,0.911205,1.8437402255122006
gbm,482,0.89872,1.76031523001635
mlp,482,0.903485,1.8596601501155094
constant,483,0.88759,2.8681758744499346
ridge,483,0.909155,2.24965956976715
rf,483,0.89077,1.733821046365343
gbm,483,0.89332,1.7328047446102757
mlp,483,0.90553,1.8707164849414857
constant,484,0.89662,2.9278560192820784
ridge,484,0.92166,2.3358409463002223
rf,484,0.887225,1.7159907085848345
gbm,484,0.889615,1.7139297712637154
mlp,484,0.905915,1.8729842486237502
constant,485,0.902895,2.9733994766470904
ridge,485,0.9044,2.218880416043413
rf,485,0.900405,1.7823978406250693
gbm,485,0.895695,1.745082579935078
mlp,485,0.912855,1.9146800785255838
constant,486,0.91178,3.0403881710075424
ridge,486,0.90702,2.2361263908883746
rf,486,0.920075,1.8952085114118962
gbm,486,0.920845,1.8850920965063802
mlp,486,0.912705,1.9138651524128167
constant,487,0.891495,2.893719513454439
ridge,487,0.913415,2.2788946240264383
rf,487,0.91384,1.8585764153911384
gbm,487,0.897195,1.7527233699409719
mlp,487,0.897105,1.823457536675522
constant,488,0.893025,2.9042292640955756
ridge,488,0.88037,2.080699912780773
rf,488,0.92245,1.9096962294698447
gbm,488,0.915095,1.8502565765903896
mlp,488,0.91378,1.920342188353377
constant,489,0.898455,2.9404502535076595
ridge,489,0.897475,2.1769082957399988
rf,489,0.8849,1.7055782790136058
gbm,489,0.884265,1.6883251089807294
mlp,489,0.896245,1.818735330152063
constant,490,0.893965,2.910317270564934
ridge,490,0.894485,2.159752178496882
rf,490,0.91796,1.8822553211477893
gbm,490,0.91638,1.8578067260501876
mlp,490,0.897225,1.8243374550863896
constant,491,0.891205,2.8922055588669684
ridge,491,0.910065,2.2561030169986624
rf,491,0.90242,1.7936174612656526
gbm,491,0.897205,1.7527994972835135
mlp,491,0.90453,1.865217655695392
constant,492,0.874965,2.7909703205626197
ridge,492,0.860385,1.9811904254631856
rf,492,0.900715,1.7840638366652217
gbm,492,0.891555,1.7241237602965165
mlp,492,0.88224,1.74725614105619
constant,493,0.91067,3.0316907160764215
ridge,493,0.909315,2.2506057161161275
rf,493,0.91446,1.8619661539804884
gbm,493,0.922745,1.8974527101364131
mlp,493,0.899795,1.8387238449817496
constant,494,0.906015,2.9955553207955417
ridge,494,0.901555,2.2024209743842666
rf,494,0.92808,1.9459305543704961
gbm,494,0.92326,1.9005493426337425
mlp,494,0.92226,1.9747375229741178
constant,495,0.914115,3.0585841740935393
ridge,495,0.925445,2.364185417651913
rf,495,0.915935,1.870314824482577
gbm,495,0.91153,1.8287408332450705
mlp,495,0.894335,1.8081920251797978
constant,496,0.90967,3.0241292082038784
ridge,496,0.916995,2.3036026080000602
rf,496,0.92166,1.9046857042880894
gbm,496,0.91718,1.8628027589427947
mlp,496,0.909605,1.8947415545906827
constant,497,0.90952,3.023320556593971
ridge,497,0.8966,2.171962281457793
rf,497,0.9014,1.7871841084217985
gbm,497,0.91201,1.8317954203334366
mlp,497,0.884705,1.7600281331704075
constant,498,0.88706,2.865368315369059
ridge,498,0.890085,2.1338724330241137
rf,498,0.886275,1.7117672806440059
gbm,498,0.89962,1.7642759977400087
mlp,498,0.88374,1.754980257392989
constant,499,0.906855,3.0018083066844503
ridge,499,0.90684,2.234699242374214
